account_id,account_name,segment,region,billing_country,invoice_month,plan_name,latest_subscription_status,invoice_count,recurring_revenue_usd,one_time_revenue_usd,subtotal_usd,tax_usd,total_revenue_usd,collected_revenue_usd,outstanding_revenue_usd,open_invoice_count,past_due_invoice_count,has_past_due_invoice
A1089,Beacon Network,mid_market,NA,US,2025-05-01,Growth Monthly,active,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1010,Orchid Foods,smb,NA,CA,2025-06-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,400.0,0.0,0,0,false
A1021,Apex Logistics,smb,NA,US,2025-03-01,Starter Monthly,active,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1022,Summit Collective,smb,APAC,NZ,2025-03-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1023,Atlas Systems,smb,NA,CA,2025-03-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,400.0,0.0,0,0,true
A1024,Sierra Group,smb,NA,CA,2025-04-01,Starter Monthly,active,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1025,Bright Capital,smb,EMEA,UK,2025-01-01,Starter Monthly,active,1,400.0,250.0,650.0,130.0,780.0,780.0,0.0,0,0,false
A1025,Bright Capital,smb,EMEA,UK,2025-04-01,Starter Monthly,active,1,400.0,0.0,400.0,80.0,480.0,480.0,0.0,0,0,false
A1031,Helio Holdings,mid_market,APAC,AU,2025-06-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1039,Nova Group,smb,EMEA,FR,2025-06-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1041,Cedar Logistics,mid_market,EMEA,NL,2025-03-01,Growth Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1047,Orchid Global,enterprise,APAC,AU,2025-01-01,Enterprise Annual,active,1,25650.0,0.0,25650.0,2565.0,28215.0,28215.0,0.0,0,0,false
A1055,Pioneer Systems,mid_market,EMEA,FR,2025-04-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,true
A1059,Evergreen Partners,mid_market,NA,CA,2025-06-01,Enterprise Monthly,active,1,2080.0,0.0,2080.0,0.0,2080.0,2080.0,0.0,0,0,false
A1062,Delta Manufacturing,enterprise,EMEA,NL,2025-02-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,520.0,3120.0,3120.0,0.0,0,0,false
A1075,Cedar Labs,smb,EMEA,UK,2025-03-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1076,Atlas Solutions,mid_market,EMEA,UK,2025-04-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,false
A1084,Silver Foods,mid_market,NA,CA,2025-01-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,0.0,2600.0,2600.0,0.0,0,0,false
A1084,Silver Foods,mid_market,NA,CA,2025-04-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,0.0,2600.0,2600.0,0.0,0,0,false
A1071,Evergreen Group,mid_market,NA,CA,2025-06-01,Enterprise Monthly,active,1,2080.0,0.0,2080.0,0.0,2080.0,0.0,2080.0,1,0,false
A1001,Helio Systems,mid_market,EMEA,NL,2025-02-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,false
A1006,Helio Works,mid_market,EMEA,UK,2025-01-01,Growth Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1006,Helio Works,mid_market,EMEA,UK,2025-04-01,Growth Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1008,Pacific Works,mid_market,EMEA,UK,2025-05-01,Enterprise Monthly,active,1,2470.0,0.0,2470.0,494.0,2964.0,2964.0,0.0,0,0,false
A1010,Orchid Foods,smb,NA,CA,2025-03-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,400.0,0.0,0,0,false
A1012,Cedar Ventures,smb,APAC,JP,2025-01-01,Starter Monthly,active,1,500.0,0.0,500.0,50.0,550.0,550.0,0.0,0,0,false
A1012,Cedar Ventures,smb,APAC,JP,2025-04-01,Starter Monthly,active,1,500.0,0.0,500.0,50.0,550.0,550.0,0.0,0,0,false
A1015,Delta Network,smb,NA,US,2025-01-01,Growth Monthly,canceled,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1015,Delta Network,smb,NA,US,2025-04-01,Growth Monthly,canceled,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1018,Harbor Manufacturing,smb,EMEA,UK,2025-01-01,Starter Monthly,canceled,1,500.0,250.0,750.0,150.0,900.0,900.0,0.0,0,0,false
A1018,Harbor Manufacturing,smb,EMEA,UK,2025-04-01,Starter Monthly,canceled,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1021,Apex Logistics,smb,NA,US,2025-06-01,Starter Monthly,active,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1022,Summit Collective,smb,APAC,NZ,2025-06-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1023,Atlas Systems,smb,NA,CA,2025-06-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,0.0,400.0,0,1,true
A1026,Pioneer Capital,smb,NA,CA,2025-01-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,400.0,0.0,0,0,false
A1026,Pioneer Capital,smb,NA,CA,2025-04-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,400.0,0.0,0,0,false
A1031,Helio Holdings,mid_market,APAC,AU,2025-03-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1038,River Systems,smb,APAC,AU,2025-02-01,Starter Monthly,active,1,500.0,0.0,500.0,50.0,550.0,550.0,0.0,0,0,false
A1039,Nova Group,smb,EMEA,FR,2025-03-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1040,Harbor Collective,mid_market,APAC,SG,2025-01-01,Enterprise Monthly,active,1,1500.0,0.0,1500.0,135.0,1635.0,1635.0,0.0,0,0,false
A1040,Harbor Collective,mid_market,APAC,SG,2025-04-01,Enterprise Monthly,active,1,1500.0,0.0,1500.0,135.0,1635.0,1635.0,0.0,0,0,false
A1041,Cedar Logistics,mid_market,EMEA,NL,2025-06-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,false
A1042,Northwind Labs,mid_market,APAC,AU,2025-01-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1042,Northwind Labs,mid_market,APAC,AU,2025-04-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1044,Summit Holdings,smb,EMEA,NL,2025-01-01,Growth Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1044,Summit Holdings,smb,EMEA,NL,2025-04-01,Growth Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1049,Northwind Network,enterprise,NA,CA,2025-01-01,Enterprise Annual,active,1,24300.0,1500.0,25800.0,0.0,25800.0,25800.0,0.0,0,0,false
A1052,Sierra Labs,mid_market,APAC,NZ,2025-02-01,Growth Monthly,active,1,1425.0,0.0,1425.0,142.5,1567.5,1567.5,0.0,0,0,false
A1054,Granite Labs,mid_market,APAC,NZ,2025-05-01,Enterprise Monthly,active,1,2470.0,0.0,2470.0,247.0,2717.0,2717.0,0.0,0,0,false
A1058,Evergreen Analytics,smb,EMEA,UK,2025-05-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1059,Evergreen Partners,mid_market,NA,CA,2025-03-01,Enterprise Monthly,active,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1071,Evergreen Group,mid_market,NA,CA,2025-03-01,Enterprise Monthly,active,1,2080.0,0.0,2080.0,0.0,2080.0,2080.0,0.0,0,0,false
A1075,Cedar Labs,smb,EMEA,UK,2025-06-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1079,Nova Foods,enterprise,EMEA,FR,2025-01-01,Enterprise Annual,active,1,21600.0,0.0,21600.0,4320.0,25920.0,25920.0,0.0,0,0,false
A1083,Falcon Works,mid_market,NA,CA,2025-04-01,Growth Monthly,active,1,1200.0,0.0,1200.0,0.0,1200.0,1200.0,0.0,0,0,false
A1085,Sierra Capital,smb,NA,US,2025-02-01,Starter Monthly,active,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1087,Apex Capital,enterprise,NA,CA,2025-01-01,Growth Monthly,canceled,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1087,Apex Capital,enterprise,NA,CA,2025-04-01,Growth Monthly,canceled,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1008,Pacific Works,mid_market,EMEA,UK,2025-06-01,Enterprise Monthly,active,1,2470.0,0.0,2470.0,494.0,2964.0,2964.0,0.0,0,0,false
A1014,Evergreen Global,enterprise,APAC,SG,2025-02-01,Growth Monthly,canceled,1,1500.0,0.0,1500.0,135.0,1635.0,1635.0,0.0,0,0,false
A1016,BluePeak Capital,enterprise,EMEA,DE,2025-01-01,Enterprise Annual,active,1,24300.0,2000.0,26300.0,5260.0,31560.0,31560.0,0.0,0,0,false
A1021,Apex Logistics,smb,NA,US,2025-05-01,Starter Monthly,active,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1022,Summit Collective,smb,APAC,NZ,2025-05-01,Growth Monthly,active,1,1500.0,0.0,1500.0,150.0,1650.0,1650.0,0.0,0,0,false
A1023,Atlas Systems,smb,NA,CA,2025-05-01,Starter Monthly,active,1,400.0,0.0,400.0,0.0,400.0,400.0,0.0,0,0,true
A1027,BluePeak Health,smb,APAC,SG,2025-02-01,Starter Monthly,active,1,500.0,0.0,500.0,45.0,545.0,545.0,0.0,0,0,false
A1029,Bright Labs,enterprise,APAC,NZ,2025-02-01,Starter Monthly,canceled,1,475.0,0.0,475.0,47.5,522.5,522.5,0.0,0,0,false
A1030,Northwind Analytics,enterprise,EMEA,UK,2025-02-01,Enterprise Monthly,active,1,2470.0,0.0,2470.0,494.0,2964.0,2964.0,0.0,0,0,false
A1033,Lighthouse Global,mid_market,NA,CA,2025-01-01,Growth Monthly,active,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1033,Lighthouse Global,mid_market,NA,CA,2025-04-01,Growth Monthly,active,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1041,Cedar Logistics,mid_market,EMEA,NL,2025-05-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,false
A1043,Lighthouse Works,enterprise,APAC,SG,2025-02-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,234.0,2834.0,2834.0,0.0,0,0,false
A1054,Granite Labs,mid_market,APAC,NZ,2025-06-01,Enterprise Monthly,active,1,2470.0,0.0,2470.0,247.0,2717.0,2717.0,0.0,0,0,false
A1058,Evergreen Analytics,smb,EMEA,UK,2025-06-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1066,Pacific Capital,mid_market,APAC,NZ,2025-04-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,260.0,2860.0,2860.0,0.0,0,0,false
A1067,Maple Energy,mid_market,NA,CA,2025-02-01,Growth Monthly,active,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1075,Cedar Labs,smb,EMEA,UK,2025-05-01,Starter Monthly,active,1,500.0,0.0,500.0,100.0,600.0,600.0,0.0,0,0,false
A1077,Evergreen Foods,mid_market,NA,CA,2025-02-01,Growth Monthly,active,1,1500.0,0.0,1500.0,0.0,1500.0,1500.0,0.0,0,0,false
A1080,Beacon Global,mid_market,EMEA,NL,2025-01-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,false
A1080,Beacon Global,mid_market,EMEA,NL,2025-04-01,Growth Monthly,active,1,1500.0,0.0,1500.0,300.0,1800.0,1800.0,0.0,0,0,false
A1081,River Collective,mid_market,NA,CA,2025-01-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,0.0,2600.0,2600.0,0.0,0,0,false
A1081,River Collective,mid_market,NA,CA,2025-04-01,Enterprise Monthly,active,1,2600.0,0.0,2600.0,0.0,2600.0,2600.0,0.0,0,0,false
A1082,Summit Manufacturing,mid_market,NA,US,2025-01-01,Starter Monthly,canceled,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1082,Summit Manufacturing,mid_market,NA,US,2025-04-01,Starter Monthly,canceled,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
A1090,Vertex Labs,smb,NA,US,2025-02-01,Starter Monthly,active,1,500.0,0.0,500.0,0.0,500.0,500.0,0.0,0,0,false
